,id,id_str,full_text,sentiment,url,directive,emotions
376,1356714327202541571,1356714327202541568,"Why we must act now to stop at 1.5 ⁰. 2.0 ⁰ of ocean warming is catastrophic for our planet, it's animals, populations &amp; feeding them . https://t.co/wFHCB66tLR",,,,
377,1356709351847825410,1356709351847825408,American lobster postlarvae alter gene regulation in response to ocean warming and acidificat... https://t.co/8rCUeWtzcx,,,,
378,1356705269741457411,1356705269741457408,"Temperature conditions the ability of lungs and gills to breathe and how much oxygen may have dissolved in water https://t.co/0lbZrsN8NN #ClimateChange 
Warming temperatures threaten hundreds of fish species the world relies on, study finds https://t.co/9O2z0Zj3s4",,,,
379,1356696055715258369,1356696055715258368,"High oceanic heat stress capable of causing severe, widespread coral bleaching and mortality continues in Papua New Guinea &amp; is projected to remain for the next few months. Please continue sharing bleaching observations with your local monitoring networks and @CoralReefWatch! https://t.co/mQa9M0fTRF",,,,
380,1356687696048115716,1356687696048115712,"Video recording of ECS &amp; cloud feedback symposium #7 is now on-line: 

Emily Newsom @embonewsom (Univ. of Oxford): ""The influence of geostrophic adjustment on ocean warming patterns""

... cont'd next tweet
https://t.co/ReRiOyMquh",,,,
381,1356676846683754496,1356676846683754496,"The answer is 1.14 °C or 2.05 °F❕

This seemingly small 🌡️ increase has led to devastating changes: ocean warming means greater melting of ice packs, leading to a rise in ocean levels, which can cause floods and other natural disasters.

But we can still turn the tide. #IDW2021 https://t.co/wFLety0bRh",,,,
382,1356672040200269824,1356672040200269824,🧬Find our updated page on genetic considerations for #coral #restoration - thanks to the work &amp; collaboration with @CoralConsortium including @IlianaBaums and others of the Genetics Working Group! https://t.co/wCM0IPy0pr,,,,
383,1356668577097605120,1356668577097605120,This offers hope that coral reef restoration using the microfragmentation-fusion method that could change the way coral restoration is implemented. #RutgersSciCom,,,,
384,1356665523182833664,1356665523182833664,Aurantimonadaceae #aurantimonas #marinelive #ocean #coral #bleaching #epidemic #caribbean #genus #nature #biology #white #research #pathogen #microbiology #microbes #bacteria #bacteriology #family https://t.co/vagQe4kAfR,,,,
385,1356665197256204288,1356665197256204288,#TV crews have come to #film our #eco activities from all over the #world. The latest crew from WDR Germany has just finished filming a segment of our #coral #restoration methods. https://t.co/n0hYRJCVl9 https://t.co/7JA0c9aXwS,,,,
386,1356662381884149760,1356662381884149760,"Keeper’s house gives off a light
set far too bright for me
so I set my weary sights
upon reflecting sea

Dip my frozen heart and toe
your vast and blueish ocean
warming current, gentle flow
transmute my cold emotion",,,,
387,1356644870186799106,1356644870186799104,Part of working on coral restoration issues means investigating why some corals do better than others under extreme conditions. Watch this video for more on “super corals” https://t.co/WO3eMHKSt6 #OceanDecade #GenerationRestoration https://t.co/VBlXt5y3jd,,,,
388,1356642058119729152,1356642058119729152,"@joeykim I once had my students in a writing class write poems based on their research essays, and they ""got in their feelings"" about ocean warming, plastic pollution, etc.",,,,
389,1356631759501357056,1356631759501357056,"All ears for another great study from #Kiritimati Island, a reef still recovering from 2015/16 coral bleaching and mortality event. https://t.co/BDQcxg453p",,,,
390,1356631204443881473,1356631204443881472,"@TimNBCBoston 1.83"" rain and slushy snow ( melted )  Total slush accum 1.5"".  As Joe Joyce used to say, ""ocean warming is global warming""  Begs the Q, has the Atlantic stopped warming?",,,,
391,1356625884288057344,1356625884288057344,"Print day is here! We're running an omics theme, including a guest editorial from @1jvaneyk and @JohnRYatesIII, our ""Gurus of Omics"" cover feature, and an interview with Amanda Hummon (@HummonLabOSU). Also on offer: reintroductions with our EAB, coral bleaching &amp; space microbes! https://t.co/eBzuWdRpwD",,,,
392,1356623429433139202,1356623429433139200,"Check out our updated webpage on genetic considerations for coral reef restoration developed with the Coral Restoration Consortium Genetics Working Group. 
Access it here: https://t.co/9OCUi7TLSw
  #reefresilience #restoration #coralgenetics  @CoralConsortium https://t.co/wPXCDAKaMH",,,,
393,1356608341963919365,1356608341963919360,Antarctic #ClimateChange acceleration https://t.co/W0Q2S1YdQ9,,,,
394,1356605023237586950,1356605023237586944,"@srzjwalters Mangroves counteract ocean acidification in adjacent tropical waters while filtering excess nutrients, two of the factors exacerbating coral bleaching.",,,,
395,1356603285143224320,1356603285143224320,"Coral bleaching pushes alarm buttons
https://t.co/UrvHyrjXPa https://t.co/pcjEfHoePS",,,,
396,1356603219326210049,1356603219326210048,Jennifer Marohasy Interview - Coral Bleaching Deception - Major Lunar St... https://t.co/GrVI6xNgLz via @YouTube,,,,
397,1356556521027620864,1356556521027620864,"Volunteer to help the coral restoration effort. Healthy coral is a vital part of the ocean environment, restoring reefs brings great benefits to the waters here and around the world. 🐠 🐟 🌊 🌎 https://t.co/szej0FsMUA",,,,
398,1356551845431312385,1356551845431312384,"Pollution muddy landscapes, damage soil and erode water ways.
Long term exposure to pollution may lead to chronic respiratory diseases. 
Ocean warming and acidification stem from pollution. 
Reduce pollution with #friendoftheearth
#environment https://t.co/aWWReDYNwx",,,,
399,1356533121643077633,1356533121643077632,"Thanks to @cordioea , here is the second Western Indian Ocean Coral bleaching alert for 1st February 2021: 
Based on the latest conditions, bleaching watch and warning are shown for most stations in the region... more at https://t.co/iOFISuJbJs",,,,
400,1356502038599897088,1356502038599897088,Our latest WIO Coral bleaching alert-21-02-01-shows that heat is building up in the south WIO  warranting a risk level of ‘moderate bleaching’ in the region. See full alert  https://t.co/5t3DjTYZqq via @yumpu_com,,,,
401,1356483672266792960,1356483672266792960,"50% of phytoplankton - the bottom of the world oceans food chain &amp; source of 50 to 70% of Earth's oxygen - has died due mainly to ocean warming. Fish, sea birds and blue whales ARE STARVING TO DEATH.  Do you think you could survive when the oceans are dead? Would you want to?",,,,
402,1356475016116920322,1356475016116920320,"#ocean warming 🌡️&amp; degradation is threatening the fragile #marine life🦀; urgent need to step up efforts to conserve the coastal ecosystem &amp; develop strategies backed by scientific research for coastal #resilience 🌊

 @IUCN @auctusESG 
https://t.co/HbL39Ezyjb",,,,
403,1356451868428369920,1356451868428369920,Jennifer Marohasy Interview - Coral Bleaching Deception - Major Lunar St... https://t.co/1vpGxrgGD9 via @YouTube,,,,
404,1356446042292682753,1356446042292682752,Jennifer Marohasy Interview - Coral Bleaching Deception - Major Lunar St... https://t.co/wY8XTIiWCD via @YouTube must see,,,,
405,1356441355183128576,1356441355183128576,Jennifer Marohasy Interview - Coral Bleaching Deception - Major Lunar St... https://t.co/sh7dv3xpfS via @YouTube PREMIERING IN 14 MINUTES,,,,
406,1356393884515897346,1356393884515897344,"New paper on coral bleaching under thermal stress concludes that ""nutritional status of the host may thus be a better proxy of the resilience of corals to heat stress than symbiont-centered metrics or the thermal bleaching threshold itself"". Read here⬇️
https://t.co/yWmHc9VDGc",,,,
407,1356382643420540931,1356382643420540928,"MissionBlue: Between coral bleaching and the threat of a new port project, the Datan Algal Reef Hope Spot and surrounding areas are experiencing some significant challenges.

via @physorg_com https://t.co/LhBmMpcXE4",,,,
408,1356372343937929216,1356372343937929216,"Between coral bleaching and the threat of a new port project, the Datan Algal Reef Hope Spot and surrounding areas are experiencing some significant challenges.

via @physorg_com https://t.co/n1gMWKxpuH",,,,
409,1356352911488348162,1356352911488348160,"@AlboMP Isn’t it all about rising sea levels, bushfires, heat exhaustion, carbon neutral economy, coral bleaching... and creating jobs?",,,,
410,1356311690791497728,1356311690791497728,What is nitrogen pollution? Nitrogen pollution is one of the major causes of coral bleaching all over the world. The nitrogen mostly comes from farming and agriculture through the fertilizers farmers use for their crops. It runs into the waterways close to farms. Pollution waters,,,,
411,1356290440375529472,1356290440375529472,"More coverage on our #100YardsofHope coral restoration project in collaboration with @NFLGreen, @forceblueteam, &amp; many more!

Story via @10TampaBay 👇 https://t.co/yL23XPrPey",,,,
412,1356289491623936001,1356289491623936000,"This publication investigates the risk from multiple drivers: #sea‐level rise; rainfall, #ocean–atmosphere &amp; tropical cyclone; ocean warming &amp; acidification, to 5 Habitability Pillars: Land, Freshwater supply, Food supply, Infrastructure &amp; Economy.

👉https://t.co/BGWtAL4F3K https://t.co/Awf7UKxUSE",,,,
413,1356239385847595009,1356239385847595008,"‘In recent years, understanding how the #SouthernOcean is changing as a result of increased emissions has taken on greater urgency as scientists have learned more about the fragility of large parts of the #Antarctic ice sheet.’ Learn more: https://t.co/54b3KWaVqd @washingtonpost https://t.co/Nj4LJbnuiy",,,,
414,1356233151048278017,1356233151048278016,"“These fatty acids are crucial to signal transduction in the brain, so it’s possible that our collective intelligence is now rapidly dropping because of an ocean-warming-caused diminishment in brain power”
https://t.co/dzTxlSK0jV",,,,
415,1356206159343054853,1356206159343054848,"Polluted and being depleted of oxygen our oceans are dying absorbing more than 90% of  excess heat unleashed by human activity.
 “oceans control both the temperature and the humidity level in the atmosphere. Consequently, oceans control the weather.” https://t.co/7eWgbtKhN4",,,,
416,1356186335657254915,1356186335657254912,"Major discovery helps explain coral bleaching https://t.co/CNSewGqKN0 via @physorg_com Corals, like all animals, must eat to live. The problem is that most corals grow in tropical waters that are poor in nutrients, sort of like ocean deserts;",,,,
417,1356169884607143937,1356169884607143936,You must use restrictive shark sanctuaries and eradicate seafood cooks to replicate western coral bleaching. Make this viral!,,,,
418,1356169787123105793,1356169787123105792,"@sebbi There is nothing unusual about a 0.1°C ocean warming in 50 years. Natural variability encompasses much larger fluctuations than this. No alternative explanation is needed for something so ordinary.

Here's Greenland's ice volume change over the Holocene. Anything unusual here? https://t.co/QVGtnmklFk",,,,
419,1356159808433389571,1356159808433389568,"Ocean warming, ocean acidification, and diseases led to the pollution of the environment
Long-term exposure to pollution may cause chronic diseases. 
Prevent polluting the environment with #friendoftheearth
#environment https://t.co/OxNAZ2h8QG",,,,
420,1356154071200264194,1356154071200264192,"Coral reefs cover only 0.1% of world’s ocean but support over 25% of marine #biodiversity 🌊But, coral reefs are very sensitive to #climatechange and warming seas and 50% of our coral reefs have already been lost! 

Read @UNEP report on coral restoration: https://t.co/KBqjFpIDAI",,,,
421,1356152726753845250,1356152726753845248,"An example of warm water is a hot soup, but main life is in threat more before to arrive there https://t.co/0lbZrsN8NN #ClimateEmergency 
Great Barrier Reef on brink of third major coral bleaching in five years, scientists warn https://t.co/l9ulAYQx26",,,,
422,1356111613741379584,1356111613741379584,"The  Guardian does a whole article about the oceans warming and the implications but leaves out a teeny tiny one - the depleting atmospheric oxygen. Can you see the crowd control now? 🤦

https://t.co/ivjWZmct1d",,,,
423,1356105602200698880,1356105602200698880,"@chercher_ai Hhhhh. There are other, better conservation projects than Giant Pandas. If coral reefs got half the money and resources pandas did, for example, it would do wonders towards coral bleaching and death.",,,,
424,1356099283989262338,1356099283989262336,Speak Up for Our Coral Reefs! https://t.co/wr2Goi13Gu!,,,,
425,1356094856142024704,1356094856142024704,"Fairmont Maldives Sirru Fen Fushi announces the relaunch of their coral restoration program and now you can be a part of it too!

@FairmontHotels #Maldives #SirruFenFushi | #coralglassmedia #coralglass #thinkislander 
https://t.co/TiAEuPfqHQ",,,,
426,1356052512969781248,1356052512969781248,Ocean warming? https://t.co/SKA0A4gBTR,,,,
427,1355988692553363461,1355988692553363456,"@dianecope1958 It's horrible, isn't it?  When I got my baccalaureate in Biology my thesis was on coral bleaching...

The reefs are disappearing fast.  I fear that it may be too late to save them.

Yes, overfishing has not helped.  I can understand nations that rely on it for food, though.",,,,
428,1355985373944406020,1355985373944406016,"@Stocks_Growth90 @elonmusk He can inspire ...Lead from the front. Fund organisations working for increasing earth green cover , coral restoration , vegan diet manufacturing companies etc etc...And should inspire a simple living .",,,,
429,1355985117051641857,1355985117051641856,"@GoWildTech @zalisteggall Even Lord Howe is showing signs - increasing temps, less rainfall, coral bleaching, burning of canopy on Mt Gower and some large trees dying. https://t.co/i4yPgBSsyl",,,,
430,1355983958710882304,1355983958710882304,@schlichting1103 I know all about coral bleaching. I want to get to the Maldives before their reefs are no longer (el Nino). Some are already bleached. Others are only a few feet above sea level and global warming will make the islands inhospitable. Don't get me started on fishing issues!,,,,
431,1355972439356928011,1355972439356928000,"@ejwwest @dyl_davidson @jimdtweet @SnarkyDr @NoelTurner194 @Anna98831 @RegimeChangeBC @RoyPentland @erikfrijns @PeterDClack @GoodCollie @25_cycle @thinks_about_it @AndryGiles @d_e_mol @GZzyzyx @fcmfcs2019 @GeraldKutney @GrumpyOleDave @MarkReagan42 @canncr @kamphauser @caerbannog666 @YvanDutil @NikolovScience @Albert_Redstone @MedBennett @swcrisis @RealPeterCichy @AdamRTNewman1 @SeibtNaomi @mrmrsvegan @HMS_Indomitable @erskinedaniel @despicarello @damagedonegr @DKashmiri_ @3GHtweets @sueytonius @jch_of @mentalmal1 @Zane1968 @dan613 @91996340e81d45a @dianeclectica @glaser_holly @erlhel @MonkeyMyBack @AtomsksSanakan ""CO2 is not generating heat just slowing the flow""

Then explain why it's believed ocean warming is driven by CO2 since CO2's radiative impact cannot affect more than the first 0.01 mm of the ocean to ""slow"" its cooling. https://t.co/V4dMAxPjPE",,,,
432,1355935929551216645,1355935929551216640,"@dianecope1958 Cool.  Well I applaud you for your fight for the reefs.  Please keep us posted on Twitter about your trek to Thailand...

Coral bleaching (due to warming ocean temperatures) is destroying the great diversity that once existed in our oceans; it's only a matter of time now.",,,,
433,1355932860931256322,1355932860931256320,"The vast ocean separating Australia &amp; Antarctica has the ability to absorb large amounts of heat causing CO2. But these southern waters are warming faster than we thought, threatening to speed up Antarctic ice melt.
Via @washingtonpost 
https://t.co/kZBuqDuRxp",,,,
434,1355919908408877061,1355919908408877056,"Did you know that coral restoration is becoming a growing tool in many countries, our( @provita_ong ) @redlisteco allies cite the case of Fiji Learn more at: https://t.co/SdsTIJFLIK #Corals @IUCN_Oceania @IucnOcean https://t.co/6uA3Jny7vR",,,,
435,1355890105429450754,1355890105429450752,"They say dress for the job you want...

Limited edition mesh snapback hats are back in stock at https://t.co/f3MELxXk9y! Get yours now while supplies last! 

100% of your purchase funds our coral restoration initiatives!

📷 : Garret Fundakowski/Coral Restoration Foundation™ https://t.co/SACVyIzyPM",,,,
436,1355875936521121792,1355875936521121792,"This recent paper by Radecker et al. provides major new insight into the metabolic changes that trigger coral bleaching.
 https://t.co/DVpeZs5NyW",,,,
437,1355866263730466819,1355866263730466816,"📷 : Alex Neufeld/Coral Restoration Foundation™
#coralpassion #oceanrescue #rehabilitation #marineconservation #chooseyourchange #raisethereef #reefrestoration #coralreefs #restorereefs #conservation #oceanoptimism",,,,
438,1355866180318339073,1355866180318339072,"will support coral growth after we’ve returned them to the wild!
Today, our coral restoration sites have been selected based on a number of criteria that set our corals up for survival, including diverse topography and historical restoration success!",,,,
439,1355866087989125121,1355866087989125120,"Coral Restoration Foundation
Eeny, Meeny, Miny, Moe, where should restored coral go?!
Over many years, we have worked in tandem with scientists from National Oceanic and Atmospheric Administration (NOAA) and the NOAA Florida Keys National Marine Sanctuary to learn which reefs https://t.co/WzMB8Bu1SF",,,,
440,1355856756132339714,1355856756132339712,Major discovery helps explain coral bleaching https://t.co/cdMPXFncAe via @physorg_com,,,,
441,1355853750188052488,1355853750188052480,"@justcur24318451 @Kenneth72712993 @socratesccost @KIVUNature @freddreise @SConwaySmith @TWTThisIsNow @jgorman2424 @Gladfly1 @3GHtweets @Alexhanss @robhon_ @RushhourP @jimdtweet @Voight_Kampff_3 @NikolovScience @BubbasRanch @JohnWSCarpente1 @Over400ppm @caerbannog666 @horrdorr @priscian @ladyspat1 @EthonRaptor @KCTaz @copilco1 @RogTallbloke @DawnTJ90 @stevenmosher @mrpjtay @BernardoVerda @MichaelEPerrone @claude_roumain @ron9gray @BobArmstrong @oakden_wolf @FriendsOScience @joedieseldodge @notGHGs @zwerfkat @TQMKA @serveBC @MLBinWA @No1Trump @eachus @Curmudgeon1836 @SantasTavern @SpurglyD @Setophaga9 @Dang83616 There seems to be a misunderstanding of the CO2 effect - all it does is to partly block OLR in the 660/cm band in the troposphere. This propagates through the atmosphere via lapse rate and thus regulates ocean evaporation, i.e. cooling. Ocean warming is only by SW absorption.",,,,
442,1355828805118664705,1355828805118664704,"$OCEAN warming up 👀

  Ready your bag 

 $1 short - term imo https://t.co/BmHZUrXa8N",,,,
443,1355772783742111752,1355772783742111744,"Press Herald advances research exploring genetic response of lobsters to ocean warming, acidification – UMaine News – University of Maine https://t.co/ecL6jlw3UX",,,,
444,1355758943394385923,1355758943394385920,Major discovery helps explain coral bleaching https://t.co/QFqgD5boB7 via @physorg_com,,,,
445,1355717910409342979,1355717910409342976,"Ocean warming is real and causing havoc in the Pacific. While our #Fijicorals are tough and haven’t been extensively bleach despite 30 C + temps, that heat is driving cyclone activity that is pummeling the islands now. @wcsfiji @wcsmelanesia @WCSocean https://t.co/FmezEJ3qxk",,,,
446,1355707088752701444,1355707088752701440,"Maui today -

3 dives.. documenting Molokini coral bleaching + coral cutting samples for lab  next week.

Good to see marine life making a comeback due to Tourism COVID lull. 

Aloha!",,,,
447,1360814983584485378,1360814983584485376,"@BrexitMania How your UHI effect influence ocean surface temperature readings Gav?

https://t.co/cMr1yThvmL.",,,,
448,1360674394243227649,1360674394243227648,Scientists can tell how some corals survive climate-related coral bleaching events | CBC Radio https://t.co/Gjb0SXIzA3,,,,
449,1360664965573615619,1360664965573615616,"Glad to hear this case would gain some kind of closure. 

Whether Ridd will accept the outcome is an entirely different question https://t.co/JpXdU460J6",,,,
450,1360651464977371141,1360651464977371136,The #cable tie method of #coral #restoration can be very effective for securing transplants . Learn to help with #marine #conservation efforts with our #internship placements and #eco courses . https://t.co/n0hYRJCVl9 https://t.co/mr4k5Teb1o,,,,
451,1360634508148695042,1360634508148695040,About to air live on @cbcradio talking about coral bleaching with @CBCQuirks at noon. Listen in Canada! My home and native land,,,,
452,1360624775190749189,1360624775190749184,"How scientists might have unlocked the key to identify heat-resistant corals

“Right away we could tell the corals that had bleached or had not bleached were totally different in their biochemistry.” 

https://t.co/U5wAJcJaMZ

@Quinn_Labs @uhmanoa @michiganstateu @GatesCoralLab",,,,
453,1360590398150836232,1360590398150836224,"#radioday 📻 ""Since the 1970s, there has been a doubling of the rate of warming and a significant rise in the frequency of marine heatwaves. Ocean warming could lead to large scale disappearance of corals."" Listen to Alison Clausen, IOC-UNESCO. 👉 https://t.co/olRNPtThiz https://t.co/AlvVheZsWn",,,,
454,1360589482442055684,1360589482442055680,"#radioday 📻 ""Since the 1970s, there has been a doubling of the rate of warming and a significant rise in the frequency of marine heatwaves. Ocean warming could lead to large scale disappearance of corals."" Listen to Alison Clausen, IOC-UNESCO. 👉 https://t.co/XjYSVtuqEJ https://t.co/84Z8GoQzKb",,,,
455,1360560541421481986,1360560541421481984,"@MarkMellors @TarcyK Coral 'bleaching' and ocean 'acidification' are two different things

The only thing they have in common is that they are (deliberately?) scarily misnamed",,,,
456,1360532164929028096,1360532164929028096,"Science Saturday: Beyond Coral Foundation 

They use #art, commerce, &amp; #technology to develop #coral #restoration #farms &amp; more! 

Read about their work --&gt; https://t.co/he9v5Z1FjQ

#CHARM #coral #husbandary https://t.co/qlIoZ7D3C6",,,,
457,1360526881146220544,1360526881146220544,"The greatest quantities of ice lost were from floating sea ice, which is creating a positive feedback loop of increased ocean warming and further ice loss. https://t.co/62yMDvFcY1",,,,
458,1360491133525127170,1360491133525127168,"Hotter weather, stronger typhoons &amp; faster coral bleaching with the elderly, the poor &amp; individuals with disabilities more at risk due to climate change.

This is not a drill. #guam #protectourreefs https://t.co/zO7kdfcbsA",,,,
459,1360472913292513282,1360472913292513280,"Whale Threats
climate change, ocean warming, ocean acidification, plastic pollution, chemical pollution, sea dumped munitions, noise pollution, ship strikes, entanglement and bycatch, Illegal, unregulated and unreported fishing ...

and needless killing by Japan &amp; Norway

@COP26",,,,
460,1360407354496352256,1360407354496352256,#peter #ridd #coral #bleaching #high Marine scientist Peter Ridd gets chance to fight James Cook University dismissal in High Court - ABC News https://t.co/xntIkPEiFr,,,,
461,1360378960035667970,1360378960035667968,Marine scientist Peter Ridd gets chance to fight James Cook University dismissal in High Court https://t.co/NoFkvXMyUd,,,,
462,1360334995710124032,1360334995710124032,"Have you checked out our trainees' short research talks yet? Come listen to @ashton_bandy explain ocean warming &amp; how it might affect fisheries &amp; other benefits of the sea. https://t.co/ylAxlnr7s1

@UCIEEB @UCIBioSci #scicomm #pollution #wildlife #oceanscience #ecology #Biology https://t.co/72IbdTRUnL",,,,
463,1360303413507092482,1360303413507092480,"@andersoncooper @BillGates @60Minutes Will you come talk to me on Grand Cayman to discuss our non profit efforts at coral restoration and to increase awareness of this as a climate change issue deserving greater attention in the states and the world, please? Thank you in advance. https://t.co/6Y3IvxOtJK",,,,
464,1360294676708925444,1360294676708925440,Study suggests abrupt ocean warming could lead to mass fish deaths https://t.co/MdYaPjKXqJ via @physorg_com,,,,
465,1360287709919518723,1360287709919518720,"In the Great Barrier Reef, coral in areas closed to fishing are better able to rebound from coral bleaching, storms and coral disease than those in areas with weaker protections. #Protect30x30 https://t.co/0H10lAL7n2",,,,
466,1360270356074889216,1360270356074889216,"Over 90% of global warming is actually ocean warming, which directly causes sea-level rise. As the Earth heats up and glaciers melt, the amount of water in the oceans increases and expands. (4/7) https://t.co/BkKkdPO5Ep",,,,
467,1360250402038558725,1360250402038558720,"@XRebellionUK @pritipatel @GOVUK @ukhomeoffice Ocean warming will continue even if the global mean surface temperature can be stabilized at or below 2°C (target of Paris Agreement) in the 21st century, due to ocean’s long-term commitment. Therefore, both mitigation and adaption are both needed!! https://t.co/EPtmLq2OmY",,,,
468,1360244020857827329,1360244020857827328,"Ocean warming dissolving fresh drinkable water.
Cause ""Your drains next to home"".

Washing powder nirma...doodh si safedi....bull-shit!
Tide hai to fit hai....
Aur ann - data....
lol!
Fertilizer and salt bags for future kids...😂😂🤣🤣🤮🤢

https://t.co/H6XlyyPVe6 https://t.co/Di63UxQyGY",,,,
469,1360228348874612736,1360228348874612736,"Ocean warming is putting corals at greater risk. Large temperature fluctuations cause coral to become stressed and can result in coral bleaching, which Tis threatening reefs globally. By 2030 it is estimated that over 90% of the planet’s reefs will be in danger (cont...) https://t.co/sAyeyFs4GU",,,,
470,1360226518606245897,1360226518606245888,"Some nice references here to geology and S309 including dinosaurs, coral bleaching and GIS techniques that will be part of our new geology course s319. Science Photographer of the Year winners revealed https://t.co/Ey8WYS526X",,,,
471,1360208940022300677,1360208940022300672,#womeninscience #fragmentsofhope @FOH_Belize coral restoration practitioners. #BelizeIt #Worldheritage. @CARICOMorg @CARICOMClimate @MarFundacion @WWF @sea_belize @UNESCO ❤️. #reefsofhope @strongcoasts @macfound @MCHammer @RusslynnAli @DARPA @EngineeringUSF #BlueCharter @NFL https://t.co/DulRDqfta3,,,,
472,1360203662279266304,1360203662279266304,"@curlycomedy @itsnashflynn that’s called global warming and CO2 levels rising in water, causing coral bleaching.",,,,
473,1360195970529714177,1360195970529714176,"Himalayan glaciers rapidly disintegrated over the past four decades, contributing to increased prevalence of landslides and avalanches. As coral bleaching and desertification are symptoms of changing environmental conditions, so too is the disintegration of a glacier’s integrity.",,,,
474,1360180296151429121,1360180296151429120,Ocean warming &amp; acidification have caused severe coral bleaching around the world. But there is still hope and time to partly reverse the damage humans have inflicted on our blue planet. Sign the #OceanEmergency petition &gt;&gt;&gt; https://t.co/yijDpoqT0d https://t.co/zy4uDmh0dE,,,,
475,1360162768817561600,1360162768817561600,"https://t.co/mjG43kczv9 

We need more scientists like Peter Ridd, with Critical Thinking, in Australian Universities!
Enough of these politically correct rubbish research. This is what has destroyed academic respect.
Once upon a time we had some independent thinkers. Not now!",,,,
476,1360127533467934723,1360127533467934720,"What his views are simular to rightwing climate sceptics wonder who's giving him funding for his high court appeal.

Marine scientist Peter Ridd gets chance to fight James Cook University dismissal in High Court - ABC News https://t.co/AbGMyfjnAC",,,,
477,1360103143774720000,1360103143774720000,"@mcnamara_greg @MRobertsQLD Well firstly - those weren't the rationale given for his claim that coral bleaching was cyclical. As far as I'm aware, Ridd isn't a climate denialist either.

The planet has only been significantly  warming for the last &lt;100 years afaik. 
And CO2 has increased for like 150 years.",,,,
478,1360083389185888262,1360083389185888256,Waters off southern NSW are warming twice as fast as waters off northern NSW.  0.5 deg C/ decade over the past 25 yrs @NeilMalan presenting rapid ocean warming trends along SE Australia. @AMOSupdates #AMOS2021 @IMOS_AUS @OceanRes_UNSW https://t.co/Wh3r6h95zC,,,,
479,1360075606247968773,1360075606247968768,"WA Liberals showing the federal gov that climate action shouldn't be a partisan issue. 

Australians know that climate change is here right now - from 3 mass coral bleaching events in 5 years on our #GreatBarrierReef to unprecedented drought &amp; bushfires. 

https://t.co/pHzF6Yoht0",,,,
480,1360069598830231556,1360069598830231552,❗️🆘☀️Heavy Coral Bleaching Happening Below🙏🏼😥 https://t.co/ig4Zdr8qlw,,,,
481,1360058879611195396,1360058879611195392,"@jimdtweet @RegimeChangeBC @2C_increase @Anna98831 @HalleVerkehrt @Rod85928236 @erikfrijns @jch_of @Anvndarnamn5 @AndryGiles @ejwwest @sandcastle1975 @NoelTurner194 @Robert76907841 @thinks_about_it @CEF_1914 @GeraldKutney @johndowney @GerardMLaw @SnarkyDr @sueytonius @caerbannog666 @GoodCollie @bobathon @25_cycle @NikolovScience @RoyPentland @StarRider8008 @91996340e81d45a @RingoSt96374813 @d_e_mol @SeibtNaomi @kamphauser @PeterDClack @GZzyzyx @fcmfcs2019 @GrumpyOleDave @MarkReagan42 @canncr @YvanDutil @Albert_Redstone @MedBennett @swcrisis @RealPeterCichy @AdamRTNewman1 @mrmrsvegan @HMS_Indomitable @despicarello @damagedonegr @DKashmiri_ ""If the warming keeps up with the forcing""

The warming of the ocean doesn't need to ""keep up"" with the total GHE forcing. The ocean warming was forced by the positive imbalance in absorbed shortwave radiation in recent decades.

Why do you pretend SW forcing doesn't exist? https://t.co/05Q3TaQsVe",,,,
482,1360047737866055682,1360047737866055680,"Go Peter. Come on Australia let's back him.  It could and does happen to you. 

Unis can be as corrupt as governments for their protection of self interest. And are usually stacked with politicians on boards.

Rules need to apply.

#ozzie
#auspol

https://t.co/QB0uMOB2Mp",,,,
483,1360027519437709312,1360027519437709312,"i cried for like two hours over the coral reefs, :(  i knew about all this but the rapid devastation of coral bleaching is so beyond worse than i thought. i was so oblivious",,,,
484,1360009254845882368,1360009254845882368,"Marine scientist Peter Ridd gets chance to fight James Cook University dismissal in High Court - ABC News

As the ABC, the Academia can no longer handle diversity of thought. The place which thrived on new ideas and debates is now wearing a straitjacket 
 https://t.co/4mybw1CocD",,,,
485,1360004604549681159,1360004604549681152,"Is it acceptable for any university to support any academic who uses willful ignorance as part of an argument in any number of debates, such as coral-bleaching, climate change, cultural evolution, the holocaust, racism, decolonising universities, and so on?
#AcademicTwitter https://t.co/8qMy4ocgaW",,,,
486,1359994918836535299,1359994918836535296,"▶️SOUTHERN OCEANS WATERS ARE WARMING FASTER THAN THOUGHT....🔴

https://t.co/TCdwrTZVbn",,,,
487,1359986871921766400,1359986871921766400,"""Some of the ongoing natural resource projects that I’m involved with include sea turtle research, bird monitoring, coral restoration, and exotic/invasive species management. These projects involve a lot of time spent in the field, both above and below water...",,,,
488,1359980931805712387,1359980931805712384,There is zero credible evidence that the last three mass coral bleaching events on the GBR were natural. #ClimateEmergency https://t.co/Z7SacEAaKq,,,,
489,1359952416200867844,1359952416200867840,@tomrand Political pressure on scientist to get in line on the AGW religion is enormous. Hats off to Ridd for being willing to speak out against bad science being politically motivated.  https://t.co/9ac0cHSaeB,,,,
490,1359952270092345344,1359952270092345344,Political pressure on scientist to get in line on the AGW religion is enormous. Hats off to Ridd for being willing to speak out against bad science being politically motivated.  https://t.co/9ac0cHSaeB,,,,
491,1359943069886533633,1359943069886533632,"@HalBrow68884227 @cathymwafer @swcrisis Oh for now !
1 nil to me 
Cheers now do your homework on ocean warming and Co2 gassing
It's a product of warming not the cause",,,,
